image_path,image_stem,lighting_id,person_id,hand,hand_side,split,reference_object,correction_method,denomination,banknote_side,cc_de_mean_before,cc_de_median_before,cc_de_trimean_before,cc_de_p95_before,cc_de_max_before,cc_de_best25_before,cc_de_worst25_before,cc_de_mean_after,cc_de_median_after,cc_de_trimean_after,cc_de_p95_after,cc_de_max_after,cc_de_best25_after,cc_de_worst25_after,bn_de_mean_before,bn_de_median_before,bn_de_trimean_before,bn_de_p95_before,bn_de_max_before,bn_de_best25_before,bn_de_worst25_before,bn_de_mean_after,bn_de_median_after,bn_de_trimean_after,bn_de_p95_after,bn_de_max_after,bn_de_best25_after,bn_de_worst25_after,bn_n_samples,bn_confidence,bn_reproj_rmse,L_median_before,a_median_before,b_median_before,ITA_before,chardon_before,L_median_after,a_median_after,b_median_after,ITA_after,chardon_after,skin_measured,success,failure_reason
IMG_4101.jpeg,IMG_4101,L5,1,left,dorsal,train,colorchecker,linear,50,single_number,6.9142111361613106,7.4573886433843075,7.248283555890684,11.004012762181473,13.527186108127026,2.5390624303729914,10.510178643780028,5.844217479055858,5.53997175816396,5.6027092688419735,10.498674256128114,11.841088708957907,2.6453109217468893,9.651884081300224,9.033653695752724,8.794529250367692,8.778534414885883,13.850926150522627,26.569967258791827,5.514657447056529,13.106302423116983,6.9241924624343,6.664369813114359,6.5996318299328465,12.209338779178575,24.658955390565357,3.531214273464197,11.119716239496054,370,0.42580645161290326,2260.651060628924,57.086181640625,15.671875,17.890625,21.60770202883244,Tan,60.7666015625,18.09375,17.28125,31.92382053210133,Intermediate,True,True,
IMG_4101.jpeg,IMG_4101,L5,1,left,dorsal,train,banknote,linear,50,single_number,6.9142111361613106,7.4573886433843075,7.248283555890684,11.004012762181473,13.527186108127026,2.5390624303729914,10.510178643780028,8.631059266669295,7.910076627558183,8.029558785397262,14.977432168764995,22.921683602510072,5.190610901943564,13.454774160883744,9.033653695752724,8.794529250367692,8.778534414885883,13.850926150522627,26.569967258791827,5.514657447056529,13.106302423116983,4.7933587284720165,3.6638122019295674,3.7918599326752824,13.623216789739063,27.38827608939974,1.5581113952808128,10.074630909548537,370,0.42580645161290326,2260.651060628924,57.086181640625,15.671875,17.890625,21.60770202883244,Tan,67.1875,20.828125,15.921875,47.189098476765594,Light,True,True,
IMG_4101.jpeg,IMG_4101,L5,1,left,dorsal,train,colorchecker,affine,50,single_number,6.9142111361613106,7.4573886433843075,7.248283555890684,11.004012762181473,13.527186108127026,2.5390624303729914,10.510178643780028,4.58766139594783,3.5993843602958027,3.7447578225505582,11.858963996884752,13.980409702913912,1.8263416290170447,9.538669510116325,9.033653695752724,8.794529250367692,8.778534414885883,13.850926150522627,26.569967258791827,5.514657447056529,13.106302423116983,7.136122126651188,6.7599783228406665,6.748454549600024,12.702368931497025,23.086735968997065,3.6799395641273387,11.235358457290072,370,0.42580645161290326,2260.651060628924,57.086181640625,15.671875,17.890625,21.60770202883244,Tan,62.066650390625,16.96875,17.046875,35.292813213140825,Intermediate,True,True,
IMG_4101.jpeg,IMG_4101,L5,1,left,dorsal,train,banknote,affine,50,single_number,6.9142111361613106,7.4573886433843075,7.248283555890684,11.004012762181473,13.527186108127026,2.5390624303729914,10.510178643780028,13.692639767554331,10.28849381759491,11.663542833866742,28.521971418416594,34.56863098215589,6.686511205564321,25.29266759855452,9.033653695752724,8.794529250367692,8.778534414885883,13.850926150522627,26.569967258791827,5.514657447056529,13.106302423116983,4.450551621387622,3.218505738974785,3.4177614217201366,14.245995262535757,27.619314036466765,1.3762482797067697,9.604531024560972,370,0.42580645161290326,2260.651060628924,57.086181640625,15.671875,17.890625,21.60770202883244,Tan,67.5537109375,18.8125,17.875,44.480421325347585,Light,True,True,
IMG_4101.jpeg,IMG_4101,L5,1,left,dorsal,train,colorchecker,poly2,50,single_number,6.9142111361613106,7.4573886433843075,7.248283555890684,11.004012762181473,13.527186108127026,2.5390624303729914,10.510178643780028,3.005200711839361,2.5785041570481155,2.7116161503586196,6.063775988245826,7.243468669549034,1.4230362672613015,5.345725946658084,9.033653695752724,8.794529250367692,8.778534414885883,13.850926150522627,26.569967258791827,5.514657447056529,13.106302423116983,7.180718144549809,6.773109424574867,6.762632848528755,13.603538615896484,22.925449152004813,4.118380522229975,11.059793758747395,370,0.42580645161290326,2260.651060628924,57.086181640625,15.671875,17.890625,21.60770202883244,Tan,62.152099609375,16.0,16.125,37.00235814354699,Intermediate,True,True,
IMG_4101.jpeg,IMG_4101,L5,1,left,dorsal,train,banknote,poly2,50,single_number,6.9142111361613106,7.4573886433843075,7.248283555890684,11.004012762181473,13.527186108127026,2.5390624303729914,10.510178643780028,17.894036791309244,14.425989448327638,14.265272215302303,46.68665364529068,50.32836818300217,6.79607665957958,36.50938386108,9.033653695752724,8.794529250367692,8.778534414885883,13.850926150522627,26.569967258791827,5.514657447056529,13.106302423116983,4.1795408346368825,3.1198466453401137,3.2264878851369723,12.829655173871712,27.813049595807783,1.1956395757728846,9.021106097801598,370,0.42580645161290326,2260.651060628924,57.086181640625,15.671875,17.890625,21.60770202883244,Tan,66.1865234375,20.03125,19.109375,40.26614047721197,Intermediate,True,True,
IMG_4101.jpeg,IMG_4101,L5,1,left,dorsal,train,colorchecker,poly3_cheung,50,single_number,6.9142111361613106,7.4573886433843075,7.248283555890684,11.004012762181473,13.527186108127026,2.5390624303729914,10.510178643780028,2.113804075355928,2.0655135512756013,2.021275602164352,3.9868796956813095,5.216300011938914,0.7804528704178287,3.6859698929999527,9.033653695752724,8.794529250367692,8.778534414885883,13.850926150522627,26.569967258791827,5.514657447056529,13.106302423116983,7.985713767770259,7.642274386621468,7.616979156962226,13.916790842321094,24.586990446923576,4.577885728014046,12.112393164244303,370,0.42580645161290326,2260.651060628924,57.086181640625,15.671875,17.890625,21.60770202883244,Tan,63.262939453125,15.21875,14.375,42.69584762751863,Light,True,True,
IMG_4101.jpeg,IMG_4101,L5,1,left,dorsal,train,banknote,poly3_cheung,50,single_number,6.9142111361613106,7.4573886433843075,7.248283555890684,11.004012762181473,13.527186108127026,2.5390624303729914,10.510178643780028,20.22649254571243,15.950185842448597,18.196940385975886,44.72274004651815,58.14686309235084,8.495049745151098,38.498524654089564,9.033653695752724,8.794529250367692,8.778534414885883,13.850926150522627,26.569967258791827,5.514657447056529,13.106302423116983,3.800499747247879,2.697393148125831,2.8333254311215033,12.88244701591004,27.872832923982504,1.0198026342738302,8.452165852699814,370,0.42580645161290326,2260.651060628924,57.086181640625,15.671875,17.890625,21.60770202883244,Tan,66.607666015625,20.0625,19.546875,40.352319922714834,Intermediate,True,True,
IMG_4101.jpeg,IMG_4101,L5,1,left,dorsal,train,none,gray_world,50,single_number,6.9142111361613106,7.4573886433843075,7.248283555890684,11.004012762181473,13.527186108127026,2.5390624303729914,10.510178643780028,12.264520539233501,12.007617823893208,11.937533638599211,22.1042627310916,23.046531681171984,5.001076350525861,20.071855408842683,9.033653695752724,8.794529250367692,8.778534414885883,13.850926150522627,26.569967258791827,5.514657447056529,13.106302423116983,13.108986199291424,12.795326135293003,12.704807204579437,19.20760126118518,38.71711026662027,9.189841155115978,17.664073034718516,370,0.42580645161290326,2260.651060628924,57.086181640625,15.671875,17.890625,21.60770202883244,Tan,80.11474609375,17.46875,12.421875,67.58459681243386,Very Light,True,True,
IMG_4101.jpeg,IMG_4101,L5,1,left,dorsal,train,none,shades_of_gray,50,single_number,6.9142111361613106,7.4573886433843075,7.248283555890684,11.004012762181473,13.527186108127026,2.5390624303729914,10.510178643780028,7.521404847306333,7.251213218660848,7.448325449438688,13.072665610662954,14.735101967286937,3.6247919482916777,12.151483828866587,9.033653695752724,8.794529250367692,8.778534414885883,13.850926150522627,26.569967258791827,5.514657447056529,13.106302423116983,7.922837935930998,7.376727253304905,7.427249936996487,14.150425105712767,30.614440330659026,4.468156838725121,12.372205001643977,370,0.42580645161290326,2260.651060628924,57.086181640625,15.671875,17.890625,21.60770202883244,Tan,71.331787109375,18.1875,15.765625,53.533107286007095,Light,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,none,baseline,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,,,,,,,,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,,,,,,,,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,,,,,,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,colorchecker,linear,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,5.550414006699044,5.206120147004103,5.171656695467956,9.769616572310017,11.083737431402891,2.4829489794487256,9.220362764387817,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,6.635308449585709,6.077858950095212,6.206506384105103,12.439098876025994,24.140613545647774,3.2329145947143076,10.968755778867166,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,59.393310546875,22.640625,16.640625,29.44388646029388,Intermediate,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,banknote,linear,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,8.359369019178525,7.195984763102859,7.491269336517242,14.946733587869861,23.570094423128527,5.04798218589013,13.260190698600724,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,4.859520901311578,3.678036383319674,3.87555339970995,13.918999700395624,27.55029752787774,1.5305965706489342,10.380413406941539,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,65.087890625,25.671875,15.34375,44.518286999181356,Light,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,colorchecker,affine,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,4.363996134017456,3.3792970574850987,3.4419151693181904,11.40204353993337,13.48800482386017,1.6143685949882685,9.09717926999633,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,6.951969023667363,6.603313476907518,6.694808489035562,12.600877101910525,23.530731560806707,3.384389972178832,11.32400348699924,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,60.455322265625,21.625,16.546875,32.28718841967376,Intermediate,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,banknote,affine,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,13.937801166204556,10.018822558178641,11.485418477360287,31.07162500083189,32.66826028942808,6.408769233746465,26.996505349268787,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,4.488692031797054,3.1633346057388034,3.403496683846267,14.357306178552985,27.744219239458914,1.3705364800689182,9.830559140744061,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,65.911865234375,22.625,17.09375,42.94919478993985,Light,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,colorchecker,poly2,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,2.961815917616949,2.4662755037761936,2.6141525321371875,6.351043058534256,7.844183839238578,1.2582915712553395,5.451433828097862,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,7.075646274252863,6.626755000439211,6.6867117370103974,13.199429924315163,23.31706090719821,3.68460562284183,11.27480441504752,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,60.6689453125,20.1875,15.4375,34.64857451994131,Intermediate,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,banknote,poly2,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,17.62966762190005,14.584761187866679,14.443301802482523,45.86896383991383,50.71981459541611,5.712810651906486,36.219217287876724,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,4.243393430828721,3.105622826923911,3.24423957545469,13.014974602619287,28.333918071028098,1.2926241351044854,9.231404305218316,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,64.48974609375,23.640625,19.40625,36.746989641658786,Intermediate,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,colorchecker,poly3_cheung,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,2.1247267758768684,2.0167796300996192,1.9524678303213123,4.549650841309191,5.121540218436403,0.7863334818574796,3.8145588165957673,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,7.942604774094968,7.684925982513668,7.648517202499221,13.857012748083605,25.081321171495162,4.147579529339245,12.387170052353571,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,62.005615234375,18.953125,13.875,40.86863893969694,Intermediate,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,banknote,poly3_cheung,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,18.51585579362664,13.624369694031689,15.4411985010181,43.914483835330735,61.8763785359005,7.183412084281947,37.08133236154379,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,3.8718023625428253,2.7627083050318335,2.9006855630817876,12.978249316328064,28.313281263833908,1.0498953245158664,8.685058421382179,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,64.599609375,23.546875,20.3125,35.706691400602885,Intermediate,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,none,gray_world,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,12.330942942162146,12.482736942188552,12.166425461155244,22.422236196724903,22.699068844369958,5.09967634589727,20.218061985331794,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,13.740229904234445,13.325010575094776,13.317046333097423,20.383174703917945,39.964384316391424,9.713925555341518,18.64721706143692,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,77.789306640625,20.421875,11.953125,66.72581702501265,Very Light,True,True,
IMG_4102.jpeg,IMG_4102,L5,1,left,palm,train,none,shades_of_gray,50,single_number,6.331404921345957,7.259655310547206,6.730791144906245,10.500989892062002,12.96298390326191,2.1104969057057903,9.926873670014382,7.529984528609705,7.254930807342307,7.399619441672602,13.409931961533726,13.997522182219418,3.6748203634816092,12.117530859677812,8.020594471946405,7.693898998751319,7.715769586302519,13.11952137782986,25.318729167185044,4.584901968702356,12.186592525026635,8.478728726781092,7.879102902372754,7.9862094051943915,14.96485014078197,31.129969463585795,4.987829604508343,13.092125879712565,370,0.39024390243902435,2319.558660815031,56.060791015625,19.265625,16.78125,19.857918139559487,Tan,69.3115234375,22.125,14.65625,52.8037538796494,Light,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,none,baseline,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,,,,,,,,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,,,,,,,,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,,,,,,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,colorchecker,linear,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,5.648833285157825,5.572195268014404,5.516352930629981,9.962811601556568,10.850189739483406,2.262788685098323,9.486267709475104,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,8.706793558053299,7.279297177397821,7.33345535183695,20.18180336013295,44.0234512191406,3.8087479996377285,16.470576901755102,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,59.857177734375,18.328125,17.421875,29.50088467908839,Intermediate,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,banknote,linear,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,10.793772478064824,8.82694360141082,9.172864829684613,21.304914487908725,39.95852787994555,5.069772225161979,20.249070082534523,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,7.3120709368357915,4.723934671378465,5.245522615721285,20.124920677815062,45.3410780148188,2.464937602763958,16.579789013070744,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,63.922119140625,22.359375,19.90625,34.96833831234077,Intermediate,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,colorchecker,affine,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,4.370550795731692,3.3871786214855413,3.467164361541138,11.628247061250267,13.38337859754659,1.5380737921099803,8.952880458950627,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,8.835692140094771,7.454144798528478,7.64245782337197,19.535088697197427,43.59032243349753,3.9544329871614066,16.286085250655407,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,61.14501953125,17.28125,17.21875,32.913393746941345,Intermediate,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,banknote,affine,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,13.044146185502067,11.222344069946,11.754118987026215,26.91341768243674,34.34683037600656,5.102210825099504,22.650163735470453,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,7.1756123910461485,4.576162394150032,5.079465259553524,20.1240606830013,45.56247328747706,2.233467876597292,16.560164876469166,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,62.469482421875,21.15625,20.421875,31.408005106242275,Intermediate,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,colorchecker,poly2,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,3.1080690876157093,2.604391987898338,2.7771443383830343,6.496099446786595,7.724639558783797,1.258241231539284,5.589706865245638,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,8.889046698185277,7.284745696508258,7.560674746723386,19.846713063606018,43.18584034541388,4.407736704271341,16.142406128942643,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,61.151123046875,16.234375,16.8125,33.55487725992397,Intermediate,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,banknote,poly2,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,20.394155531563555,14.456139315298557,15.668935176631546,50.363502385722136,84.1034604130116,5.9171212612073205,45.44640825470037,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,6.98879323365022,4.881878985009605,5.0703271866653585,19.950793990154132,46.824406429255674,2.0771116991546212,15.845667136576848,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,63.262939453125,20.75,17.4375,37.25657070127763,Intermediate,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,colorchecker,poly3_cheung,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,2.1980196407555126,2.0380794136445015,1.9794495788067388,4.396607722362347,5.474799865078761,0.8087273431594738,3.8679017707650174,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,9.514964146656697,8.581326946272785,8.53326460980052,19.130642794279932,41.979948257768946,4.944404652609211,16.192564563537804,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,62.176513671875,15.671875,15.015625,39.03938639260954,Intermediate,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,banknote,poly3_cheung,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,19.44071772878129,13.209514685758482,15.22397633304732,48.64682914236579,83.77758898998297,5.808585422284423,43.9538933288261,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,6.761477945965003,4.7331980388897605,4.896451325521792,19.746920628555937,46.81368288327817,1.857606152929901,15.587604298208102,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,63.8916015625,20.4375,17.390625,38.61780025553322,Intermediate,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,none,gray_world,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,12.595175342613404,12.614857457253665,12.474914054899395,22.187576020436342,22.53640614113231,5.428174341904455,20.350277004997977,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,15.133499115173146,13.105764952456365,13.47643529760455,27.815880235346537,58.64781194688714,9.193700347842253,24.63750610033807,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,78.72314453125,16.71875,12.5625,66.37711169226723,Very Light,True,True,
IMG_4103.jpeg,IMG_4103,L5,1,right,dorsal,train,none,shades_of_gray,50,single_number,6.60478500354823,7.329132444236352,6.960975819774507,10.857924982578973,13.199027631771134,2.5160488389175404,10.23852369433063,7.804494637538521,7.147885863765419,7.510420668586113,13.218912415550985,14.374115914596375,3.9297478424052628,12.515827074209787,9.810131299628564,8.2794628664813,8.525142801202687,21.57173412533942,42.44563329833035,5.201142131170301,16.98448452431616,9.954508149053455,7.580136006543348,8.206942455199062,21.312857780325956,51.79276520134143,4.778197663247721,19.13632221561274,370,0.3152542372881356,1797.379702977208,56.707763671875,15.21875,16.140625,22.56692269978112,Tan,70.166015625,17.96875,15.515625,52.425508515740724,Light,True,True,
IMG_4104.jpeg,IMG_4104,L5,1,right,palm,train,none,baseline,50,single_number,6.418310117725139,7.181006326645059,6.831340932852135,10.487417645063749,12.349758739988344,2.158020264647963,10.086765229178232,,,,,,,,8.435843308524268,8.238972852861579,8.208959072428357,13.154347843600327,24.295923808076484,5.052240620703082,12.258987591886436,,,,,,,,370,0.36,2628.330764097128,57.623291015625,19.078125,16.796875,24.411005435258488,Tan,,,,,,True,True,
IMG_4104.jpeg,IMG_4104,L5,1,right,palm,train,colorchecker,linear,50,single_number,6.418310117725139,7.181006326645059,6.831340932852135,10.487417645063749,12.349758739988344,2.158020264647963,10.086765229178232,5.57440488066963,5.2746373638602355,5.377426040208511,9.800397918704832,10.716837565397093,2.472552854397386,9.339528111894731,8.435843308524268,8.238972852861579,8.208959072428357,13.154347843600327,24.295923808076484,5.052240620703082,12.258987591886436,6.8377237036087,6.6241828289401035,6.57698978754798,11.65294422950681,22.871243556253532,3.569540748596697,10.649534592475868,370,0.36,2628.330764097128,57.623291015625,19.078125,16.796875,24.411005435258488,Tan,61.02294921875,21.34375,16.40625,33.89616656336391,Intermediate,True,True,
IMG_4104.jpeg,IMG_4104,L5,1,right,palm,train,banknote,linear,50,single_number,6.418310117725139,7.181006326645059,6.831340932852135,10.487417645063749,12.349758739988344,2.158020264647963,10.086765229178232,8.299680592028546,7.989909147856768,8.130909159613088,14.74226954796058,16.210396849528628,4.789627155287768,12.296883005380161,8.435843308524268,8.238972852861579,8.208959072428357,13.154347843600327,24.295923808076484,5.052240620703082,12.258987591886436,4.717099381066357,3.5512679401297014,3.7610991210821303,12.365368476101258,27.4698728092289,1.5940787891864303,9.760210772579725,370,0.36,2628.330764097128,57.623291015625,19.078125,16.796875,24.411005435258488,Tan,66.845703125,25.296875,13.9375,50.39692601576519,Light,True,True,
IMG_4104.jpeg,IMG_4104,L5,1,right,palm,train,colorchecker,affine,50,single_number,6.418310117725139,7.181006326645059,6.831340932852135,10.487417645063749,12.349758739988344,2.158020264647963,10.086765229178232,4.260684070376709,3.3453968795557376,3.4563767193492687,10.76622865593925,13.239406322887755,1.5252056956920006,8.742690929290733,8.435843308524268,8.238972852861579,8.208959072428357,13.154347843600327,24.295923808076484,5.052240620703082,12.258987591886436,7.0815737086140285,6.789224454395628,6.839730619051366,12.113583639366357,22.187414804382136,3.6639605073243504,10.97995686140989,370,0.36,2628.330764097128,57.623291015625,19.078125,16.796875,24.411005435258488,Tan,61.669921875,21.078125,16.453125,35.34742990707332,Intermediate,True,True,
IMG_4104.jpeg,IMG_4104,L5,1,right,palm,train,banknote,affine,50,single_number,6.418310117725139,7.181006326645059,6.831340932852135,10.487417645063749,12.349758739988344,2.158020264647963,10.086765229178232,14.005979772121455,9.967727569095448,11.854114605432176,32.096249719181486,34.19403297040882,5.986210786906027,27.187130077639253,8.435843308524268,8.238972852861579,8.208959072428357,13.154347843600327,24.295923808076484,5.052240620703082,12.258987591886436,4.271875871895002,3.126116446159944,3.336691921550682,12.325709911251732,27.844714505979937,1.3323277393060482,9.108458773264719,370,0.36,2628.330764097128,57.623291015625,19.078125,16.796875,24.411005435258488,Tan,67.242431640625,21.734375,16.25,46.69726437512355,Light,True,True,
IMG_4104.jpeg,IMG_4104,L5,1,right,palm,train,colorchecker,poly2,50,single_number,6.418310117725139,7.181006326645059,6.831340932852135,10.487417645063749,12.349758739988344,2.158020264647963,10.086765229178232,2.923967790947472,2.54285192559622,2.689334183912917,5.278718888294235,7.0768428585162075,1.2833153706665814,5.161667747348703,8.435843308524268,8.238972852861579,8.208959072428357,13.154347843600327,24.295923808076484,5.052240620703082,12.258987591886436,7.142759481045377,6.801501032503317,6.817293220608965,12.375950563412824,21.02005636085176,4.157872646498456,10.80387917513424,370,0.36,2628.330764097128,57.623291015625,19.078125,16.796875,24.411005435258488,Tan,61.6943359375,19.140625,15.4375,37.14494208602724,Intermediate,True,True,
IMG_4104.jpeg,IMG_4104,L5,1,right,palm,train,banknote,poly2,50,single_number,6.418310117725139,7.181006326645059,6.831340932852135,10.487417645063749,12.349758739988344,2.158020264647963,10.086765229178232,18.21801010712258,14.541116094256505,14.76203093054426,46.74821406603718,51.642043051901375,7.129186473596101,36.868721446089445,8.435843308524268,8.238972852861579,8.208959072428357,13.154347843600327,24.295923808076484,5.052240620703082,12.258987591886436,4.042217393455602,3.0324008115952665,3.115145395592763,12.165199943258509,27.487902641994626,1.2154094322545523,8.638028867329943,370,0.36,2628.330764097128,57.623291015625,19.078125,16.796875,24.411005435258488,Tan,65.13671875,22.796875,18.328125,39.55240898660622,Intermediate,True,True,
